Datum,Prometni_dogodki
2022-01-01 06:00:00,"LOKACIJA: vzhodna mariborska obvoznica, med razcepom Dragučova in priključkom Pesnica | SMER: v obe smeri | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 06:10:00,"LOKACIJA: primorska avtocesta, med priključkom Unec in počivališčem Ravbarkomanda | SMER: proti Kopru | TIP: pokvarjen tovornjak
"
2022-01-17 06:30:00,"LOKACIJA: primorska avtocesta, za priključkom Unec | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: štajerska avtocesta, izvoz Trojane | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 07:00:00,"LOKACIJA: primorska avtocesta, za priključkom Unec | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: štajerska avtocesta, izvoz Trojane | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 08:00:00,"LOKACIJA: primorska avtocesta, za priključkom Unec | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 08:15:00,"LOKACIJA: obalna hitra cesta, izvoz Bertoki | SMER: proti Ljubljani | TIP: zapora
"
2022-01-17 08:30:00,"LOKACIJA: obalna hitra cesta, izvoz Bertoki | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: primorska avtocesta, za priključkom Unec | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 09:00:00,"LOKACIJA: obalna hitra cesta, izvoz Bertoki | SMER: proti Ljubljani | TIP: zapora
LOKACIJA: primorska avtocesta, za priključkom Unec | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 09:30:00,"LOKACIJA: primorska avtocesta, med priključkom Senožeče in razcepom Gabrk | SMER: proti Kopru | TIP: delo
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: povečan promet
"
2022-01-17 10:00:00,"LOKACIJA: primorska avtocesta, med Vrhniko in Logatcem | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: povečan promet
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: povečan promet
"
2022-01-17 11:00:00,"LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Petišovci | SMER: vstop | TIP: čakanje
"
2022-01-17 11:10:00,"LOKACIJA: primorska avtocesta, med priključkoma Vrhnika in Brezovica | SMER: proti Ljubljani | TIP: prometna nesreča
"
2022-01-17 11:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Vrhnika in Brezovica | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: primorska avtocesta, med Vrhniko in Logatcem | SMER: proti Kopru | TIP: pokvarjen tovornjak
LOKACIJA: štajerska avtocesta, med Celjem in Žalcem | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 12:00:00,"LOKACIJA: primorska avtocesta, med priključkoma Vrhnika in Brezovica | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: primorska avtocesta, med priključkoma Divača in Kozina | SMER: proti Kopru | TIP: oviran promet
LOKACIJA: dolenjska avtocesta, med priključkoma Mirna Peč in Novo mesto-zahod | SMER: proti Obrežju | TIP: oviran promet
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 12:25:00,"LOKACIJA: primorska avtocesta, med priključkoma Divača in Kozina | SMER: proti Kopru | TIP: oviran promet
LOKACIJA: dolenjska avtocesta, med priključkoma Trebnje-vzhod in Mirna Peč | SMER: proti Obrežju | TIP: oviran promet
"
2022-01-17 12:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Divača in Kozina | SMER: proti Kopru | TIP: oviran promet
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 12:55:00,"LOKACIJA: pomurska avtocesta, med priključkoma Gančani in Lipovci | SMER: proti Mariboru | TIP: prometna nesreča
"
2022-01-17 13:00:00,"LOKACIJA: pomurska avtocesta, med priključkoma Gančani in Lipovci | SMER: proti Mariboru | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Zavrč | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 13:00:00,"LOKACIJA: štajerska avtocesta, med priključkom Dramlje in predorom Pletovarje | SMER: proti Mariboru | TIP: oviran promet
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Zavrč | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 14:00:00,"LOKACIJA: pomurska avtocesta, med priključkoma Gančani in Lipovci | SMER: proti Mariboru | TIP: prometna nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Zavrč | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 14:30:00,"LOKACIJA: Ljubljana, Obvozna cesta, križišče z Ulico bratov Komel | SMER: - | TIP: nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 15:07:00,"LOKACIJA: štajerska avtocesta, med uvozom Vransko in predorom Ločica | SMER: proti Ljubljani | TIP: oviran promet
"
2022-01-17 15:30:00,"LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 15:30:00,"LOKACIJA: severna ljubljanska obvoznica, pred priključkom Šiška | SMER: proti Kranju | TIP: prometna nesreča
LOKACIJA: zahodna ljubljanska obvoznica, med priključkom Brdo in razcepom Kozarje | SMER: proti Primorski | TIP: nesreča
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 16:15:00,"LOKACIJA: severna ljubljanska obvoznica, pred priključkom Šiška | SMER: proti Kranju | TIP: prometna nesreča
"
2022-01-17 16:30:00,"LOKACIJA: severna ljubljanska obvoznica, pred priključkom Šiška | SMER: proti Kranju | TIP: zastoj
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 16:50:00,"LOKACIJA: severna ljubljanska obvoznica, med Novimi Jaršami in Šiško | SMER: proti Kranju | TIP: zastoj
"
2022-01-17 17:00:00,"LOKACIJA: severna ljubljanska obvoznica, pred priključkom Šiška | SMER: proti Kranju | TIP: zastoj
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 17:30:00,"LOKACIJA: severna ljubljanska obvoznica, med Novimi Jaršami in Šiško | SMER: proti Kranju | TIP: -
LOKACIJA: pred predorom Karavanke | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 18:00:00,"LOKACIJA: štajerska avtocesta, izvoz Dramlje | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Dobovec | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 18:30:00,"LOKACIJA: mariborska vzhodna obvoznica, pred priključkom Rogoza | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 18:30:00,"LOKACIJA: štajerska avtocesta, razcep Slivnica | SMER: iz smeri Šentilja proti Ljubljani | TIP: prometna nesreča
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-17 19:02:00,"LOKACIJA: štajerska avtocesta, razcep Slivnica | SMER: iz smeri Šentilja proti Ljubljani | TIP: prometna nesreča
"
2022-01-17 20:00:00,"LOKACIJA: štajerska avtocesta, razcep Slivnica | SMER: iz smeri Šentilja proti Ljubljani | TIP: prometna nesreča
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Obrežje | SMER: vstop | TIP: čakanje
"
2022-01-18 05:30:00,"LOKACIJA: - | SMER: - | TIP: oviran promet
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-18 06:00:00,"LOKACIJA: - | SMER: - | TIP: oviran promet
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-18 06:30:00,"LOKACIJA: - | SMER: - | TIP: oviran promet
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-18 06:45:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: prometna nesreča
"
2022-01-18 07:00:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: štajerska avtocesta, Dramlje-Slovenske Konjice | SMER: proti Mariboru | TIP: pokvarjeno vozilo
LOKACIJA: - | SMER: - | TIP: oviran promet
"
2022-01-18 07:00:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: prometna nesreča
LOKACIJA: štajerska avtocesta, med priključkom Dramlje in predorom Pletovarje | SMER: proti Mariboru | TIP: oviran promet
LOKACIJA: glavna cesta Novo mesto - Metlika, Vahta | SMER: - | TIP: zapora
"
2022-01-18 07:45:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: prometna nesreča
"
2022-01-18 07:55:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: zastoj
"
2022-01-18 08:00:00,"LOKACIJA: štajerska avtocesta, pred priključkom Šentjakob | SMER: proti Ljubljani | TIP: zastoj
LOKACIJA: glavna cesta Novo mesto-Metlika, Vahta | SMER: - | TIP: zapora
LOKACIJA: - | SMER: - | TIP: oviran promet
"
2022-01-18 08:20:00,"LOKACIJA: glavna cesta Trzin-Ljubljana, pred krožiščem Tomačevo | SMER: - | TIP: prometna nesreča
"
2022-01-18 08:30:00,"LOKACIJA: štajerska avtocesta, med priključkoma Lukovica in Krtina | SMER: proti Ljubljani | TIP: zastoj
LOKACIJA: glavna cesta Trzin-Ljubljana, pred krožiščem Tomačevo | SMER: - | TIP: prometna nesreča
"
2022-01-18 09:00:00,"LOKACIJA: glavna cesta Trzin-Ljubljana, pred krožiščem Tomačevo | SMER: - | TIP: prometna nesreča
LOKACIJA: štajerska avtocesta, pred priključkom Sneberje | SMER: proti Celju | TIP: delo
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-18 09:15:00,"LOKACIJA: glavna cesta od Trzina proti Ljubljani, pred krožiščem Tomačevo | SMER: - | TIP: prometna nesreča
LOKACIJA: gorenjska avtocesta, pred priključkom Brnik | SMER: proti Karavankam | TIP: oviran promet
"
2022-01-18 09:30:00,"LOKACIJA: glavna cesta od Trzina proti Ljubljan, pred krožiščem Tomačevo | SMER: - | TIP: prometna nesreča
LOKACIJA: gorenjska avtocesta, pred priključkom Brnik | SMER: proti Karavankam | TIP: oviran promet
LOKACIJA: podravska avtocesta, razcep Slivnica | SMER: iz smeri Maribora proti Ptuju | TIP: vozilo
"
2022-01-18 10:00:00,"LOKACIJA: gorenjska avtocesta, pred priključkom Brnik | SMER: proti Karavankam | TIP: oviran promet
LOKACIJA: podravska avtocesta, razcep Slivnica | SMER: iz smeri Maribora proti Ptuju | TIP: vozilo
"
2022-01-18 10:30:00,"LOKACIJA: primorska avtocesta, med predorom Kastelec in priključkom Kozina | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
"
2022-01-18 11:00:00,"LOKACIJA: primorska avtocesta, med predorom Kastelec in priključkom Kozina | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
"
2022-01-18 11:30:00,"LOKACIJA: primorska avtocesta, med priključkoma Vrhnika in Logatec | SMER: proti Kopru | TIP: pokvarjeno vozilo
LOKACIJA: gorenjska avtocesta, pri Jesenicah | SMER: proti Avstriji | TIP: oviran promet
"
2022-01-18 12:00:00,"LOKACIJA: primorska avtocesta, med predorom Kastelec in priključkom Kozina | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
"
2022-01-18 12:30:00,"LOKACIJA: gorenjska avtocesta, pred predorom Šentvid | SMER: proti Ljubljani | TIP: pokvarjeno vozilo
LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
"
2022-01-18 12:50:00,"LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
"
2022-01-18 13:00:00,"LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
LOKACIJA: primorska avtocesta, med predorom Kastelec in priključkom Kozina | SMER: proti Ljubljani | TIP: delo
LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
"
2022-01-18 13:00:00,"LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
LOKACIJA: primorska avtocesta, pred priključkom Vrhnika | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
"
2022-01-18 14:00:00,"LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 14:30:00,"LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: mejni prehod Starod | SMER: vstop | TIP: povečan promet
"
2022-01-18 14:55:00,"LOKACIJA: primorska avtocesta, izvoz Brezovica | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: štajerska avtocesta, med priključkoma Krtina in Domžale | SMER: proti Ljubljani | TIP: oviran promet
"
2022-01-18 15:30:00,"LOKACIJA: primorska avtocesta, izvoz Brezovica | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: glavna cesta Ljubljana-Litija, med Zgornjim Logom in Litijo | SMER: - | TIP: prometna nesreča
LOKACIJA: pred mejnim prehodom Šentilj | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 15:30:00,"LOKACIJA: zahodna ljubljanska obvoznica, pred razcepom Kozarje | SMER: proti primorski avtocesti | TIP: prometna nesreča
LOKACIJA: pred mejnim prehodom Šentilj | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 16:30:00,"LOKACIJA: štajerska avtocesta, med Blagovico in Trojanami | SMER: proti Mariboru | TIP: oviran promet
LOKACIJA: pred mejnim prehodom Šentilj | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 17:00:00,"LOKACIJA: štajerska avtocesta, med Blagovico in Trojanami | SMER: proti Mariboru | TIP: oviran promet
LOKACIJA: pred mejnim prehodom Šentilj | SMER: proti Avstriji | TIP: zastoj
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 17:30:00,"LOKACIJA: gorenjska avtocesta, pred priključkom Podtabor | SMER: proti Karavankam | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 18:00:00,"LOKACIJA: gorenjska avtocesta, pred priključkom Podtabor | SMER: proti Karavankam | TIP: pokvarjeno vozilo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-18 18:30:00,"LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-18 20:00:00,"LOKACIJA: cesta Ilirska Bistrica-Podgrad, odcep za Podbéže | SMER: - | TIP: delo
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
LOKACIJA: cesta čez prelaz Vršič | SMER: - | TIP: omejitev
"
2022-01-19 05:30:00,"LOKACIJA: - | SMER: - | TIP: zmanjšana vidljivost
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-19 06:00:00,"LOKACIJA: gorenjska avtocesta, med priključkom Kranj-vzhod in počivališčem Voklo | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-19 06:30:00,"LOKACIJA: štajerska avtocesta, izvoz Lukovica | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-19 07:00:00,"LOKACIJA: cesta Litija-Zagorje ob Savi, Renke | SMER: - | TIP: prometna nesreča
LOKACIJA: cesta Šentjakob-Črnuče, Šentjakob | SMER: - | TIP: nesreča
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-19 07:00:00,"LOKACIJA: primorska avtocesta, med priključkom Brezovica in razcepom Kozarje | SMER: proti Ljubljani | TIP: oviran promet
LOKACIJA: cesta Šentjakob-Črnuče, Šentjakob | SMER: - | TIP: pokvarjeno vozilo
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
"
2022-01-19 08:00:00,"LOKACIJA: cesta Litija-Zagorje ob Savi, Renke | SMER: - | TIP: prometna nesreča
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-19 08:00:00,"LOKACIJA: severna ljubljanska obvoznica, pred priključkom Nove Jarše | SMER: proti Kranju | TIP: oviran promet
LOKACIJA: cesta Litija-Zagorje ob Savi, Renke | SMER: - | TIP: prometna nesreča
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-19 08:30:00,"LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
LOKACIJA: mejni prehod Gruškovje | SMER: vstop | TIP: čakanje
"
2022-01-19 09:00:00,"LOKACIJA: gorenjska avtocesta, med priključkoma Kranj-vzhod in Kranj-zahod | SMER: proti Karavankam | TIP: pokvarjeno vozilo
LOKACIJA: predor Karavanke | SMER: - | TIP: izmenično enosmerni promet
